gene37	6127	78	0.0127305369675	43	0.00701811653338	259	0.0422719112127
gene38	6071	117	0.0192719486081	53	0.00873002800198	296	0.0487563828035
gene39	6068	130	0.0214238628873	44	0.00725115359262	259	0.0426829268293
gene40	6149	104	0.0169133192389	23	0.00374044560091	258	0.041958041958
gene41	6151	96	0.0156072183385	45	0.00731588359616	254	0.0412940985206
gene42	6212	133	0.0214101738571	50	0.00804893754024	218	0.0350933676755
gene43	6123	100	0.0163318634656	39	0.00636942675159	266	0.0434427568186
gene44	6101	100	0.0163907556138	38	0.00622848713326	247	0.0404851663662
gene45	6129	101	0.0164790341002	37	0.00603687387828	234	0.0381791483113
gene46	6195	103	0.0166263115416	43	0.00694108151735	268	0.0432606941082
gene47	6135	112	0.0182559087205	28	0.00456397718011	287	0.0467807660962
gene48	6117	106	0.0173287559261	39	0.00637567435017	250	0.0408697073729
gene49	6095	91	0.0149302707137	34	0.00557834290402	249	0.0408531583265
gene50	6148	117	0.0190305790501	25	0.00406636304489	250	0.0406636304489
gene51	6127	123	0.0200750775257	31	0.00505957238453	248	0.0404765790762
gene52	6070	97	0.0159802306425	43	0.00708401976936	253	0.0416803953871
gene53	6147	137	0.0222872946153	36	0.00585651537335	246	0.0400195217179
gene54	6058	108	0.0178276658963	60	0.0099042588313	257	0.0424232419941
gene55	6165	150	0.0243309002433	29	0.00470397404704	264	0.0428223844282
gene56	6107	88	0.014409693794	50	0.00818732601932	249	0.0407728835762
gene57	6131	104	0.0169629750449	29	0.00473006034905	280	0.0456695481977
gene58	6161	98	0.0159065086837	36	0.00584320727155	252	0.0409024509008
gene59	6119	95	0.0155254126491	36	0.00588331426704	257	0.0420003268508
gene60	6094	100	0.0164095831966	41	0.0067279291106	260	0.0426649163111
gene61	6109	119	0.0194794565395	37	0.00605663774759	259	0.0423964642331
gene62	6139	114	0.0185697996416	37	0.00602704023457	285	0.0464244991041
gene63	6172	96	0.0155541153597	40	0.00648088139987	284	0.0460142579391
gene64	6093	101	0.0165763991466	25	0.00410306909568	241	0.0395535860824
gene65	6098	147	0.024106264349	47	0.00770744506396	284	0.0465726467694
gene66	6108	132	0.0216110019646	50	0.00818598559267	290	0.0474787164375
gene67	6154	92	0.0149496262593	42	0.00682482937927	259	0.0420864478388
gene68	6122	97	0.015844495263	36	0.00588043123162	277	0.0452466514211
gene69	6092	100	0.0164149704531	31	0.00508864084045	264	0.0433355219961
gene70	6123	109	0.0178017311775	29	0.00473624040503	249	0.0406663400294
gene71	6108	132	0.0216110019646	53	0.00867714472823	238	0.0389652914211
gene72	6137	114	0.0185758513932	30	0.00488838194558	272	0.0443213296399
gene73	6136	104	0.0169491525424	34	0.00554106910039	207	0.0337353324641
gene74	6125	95	0.0155102040816	51	0.00832653061224	261	0.042612244898
gene75	6094	94	0.0154250082048	42	0.00689202494257	252	0.0413521496554
gene76	6136	99	0.0161342894394	51	0.00831160365059	261	0.0425358539765
gene77	6115	94	0.0153720359771	27	0.00441537203598	264	0.043172526574
gene78	6150	108	0.0175609756098	49	0.0079674796748	275	0.0447154471545
gene79	6164	121	0.019630110318	50	0.00811161583387	263	0.0426670992862
gene80	6098	120	0.019678583142	44	0.00721548048541	264	0.0432928829124
gene81	6091	151	0.024790674766	42	0.00689541947135	255	0.0418650467903
gene82	6095	113	0.0185397867104	31	0.00508613617719	270	0.0442986054143
gene83	6062	103	0.0169910920488	26	0.00428901352689	258	0.0425602111514
gene84	6121	105	0.0171540597942	48	0.0078418559059	249	0.0406796275118
gene85	6098	126	0.0206625122991	25	0.00409970482125	271	0.0444408002624
gene86	6111	115	0.0188185239732	37	0.00605465553919	278	0.0454917362134
gene87	6139	118	0.0192213715589	25	0.00407232448281	258	0.0420263886626
gene88	6114	124	0.0202813215571	29	0.00474321229964	277	0.0453058554138
gene89	6130	96	0.015660685155	53	0.00864600326264	294	0.0479608482871
gene90	6156	100	0.0162443144899	33	0.00536062378168	276	0.0448343079922
gene91	6151	108	0.0175581206308	39	0.00634043245001	250	0.0406437977565
gene92	6126	114	0.0186092066601	22	0.0035912504081	272	0.0444009141365
gene93	6107	82	0.0134272146717	30	0.00491239561159	266	0.0435565744228
gene94	6182	96	0.0155289550307	29	0.00469103849887	285	0.0461015852475
gene95	6109	128	0.0209526927484	56	0.00916680307743	262	0.0428875429694
gene96	6110	127	0.0207855973813	47	0.00769230769231	270	0.0441898527005
gene97	6148	101	0.0164281067014	31	0.00504229017567	285	0.0463565387118
gene98	6094	94	0.0154250082048	31	0.00508697079094	263	0.043157203807
gene99	6152	120	0.0195058517555	33	0.00536410923277	250	0.0406371911573
gene100	6144	123	0.02001953125	43	0.00699869791667	258	0.0419921875
gene101	6155	101	0.0164094232331	44	0.00714865962632	289	0.046953696182
gene102	6111	93	0.0152184585174	37	0.00605465553919	298	0.0487645229913
gene103	6133	95	0.0154899722811	39	0.00635904125224	279	0.0454916028045
gene104	6110	101	0.0165302782324	49	0.00801963993453	276	0.0451718494272
gene105	6117	102	0.0166748406081	52	0.00850089913356	258	0.0421775380088
gene106	6042	121	0.0200264812976	35	0.00579278384641	262	0.0433631247931
gene107	6164	167	0.0270927968851	33	0.00535366645036	275	0.0446138870863
gene108	6127	102	0.0166476252652	26	0.00424351232251	265	0.0432511832871
gene109	6104	112	0.0183486238532	33	0.00540629095675	283	0.0463630406291
gene110	6162	104	0.0168776371308	56	0.00908795845505	282	0.0457643622201
gene111	6129	97	0.0158263990863	33	0.00538423886442	258	0.0420949583945
gene112	6160	105	0.0170454545455	32	0.00519480519481	253	0.0410714285714
gene113	6121	114	0.0186244077765	39	0.00637150792354	264	0.0431302074824
gene114	6103	105	0.0172046534491	30	0.00491561527118	257	0.0421104374898
gene115	6158	121	0.0196492367652	30	0.00487171159467	281	0.0456316986034
gene116	6155	103	0.0167343623071	35	0.00568643379366	275	0.0446791226645
gene117	6149	125	0.0203285087006	50	0.00813140348024	252	0.0409822735404
gene118	6117	98	0.0160209252902	38	0.00621219552068	262	0.0428314533268
gene119	6111	77	0.0126002290951	31	0.00507281950581	280	0.0458190148912
gene120	6173	114	0.0184675198445	23	0.00372590312652	306	0.0495707111615
gene121	6113	123	0.0201210534926	38	0.00621626042859	277	0.0453132668084
gene122	6102	124	0.0203212061619	19	0.00311373320223	248	0.0406424123238
gene123	6109	124	0.0202979211	32	0.0052381731871	264	0.0432149287936
gene124	6101	75	0.0122930667104	36	0.00590067202098	279	0.0457302081626
gene125	6154	98	0.015924601885	32	0.00519987000325	265	0.0430614234644
gene126	6137	95	0.015479876161	38	0.0061919504644	252	0.0410624083428
gene127	6103	129	0.0211371456661	45	0.00737342290677	265	0.0434212682287
gene128	6130	123	0.0200652528548	29	0.0047308319739	296	0.0482871125612
gene129	6067	109	0.0179660458217	37	0.00609856601286	262	0.0431844404154
gene130	6059	90	0.0148539362931	35	0.00577653078066	251	0.0414259778841
gene131	6138	109	0.0177582274356	31	0.00505050505051	294	0.0478983382209
gene132	6120	130	0.0212418300654	49	0.00800653594771	243	0.0397058823529
gene133	6147	146	0.0237514234586	36	0.00585651537335	261	0.0424597364568
gene134	6143	97	0.0157903304574	27	0.00439524662217	270	0.0439524662217
gene135	6152	99	0.0160923276983	30	0.00487646293888	285	0.0463263979194
gene136	6067	100	0.0164826108456	47	0.00774682709741	257	0.0423603098731
gene137	6148	129	0.0209824333116	46	0.0074821080026	260	0.0422901756669
gene138	6109	103	0.016860369946	47	0.00769356686855	259	0.0423964642331
gene139	6095	100	0.0164068908942	26	0.00426579163249	287	0.0470877768663
gene140	6102	106	0.0173713536545	40	0.00655522779417	257	0.0421173385775
gene141	6163	110	0.01784845043	36	0.00584131104981	257	0.0417004705501
gene142	6135	125	0.0203748981255	23	0.00374898125509	256	0.041727791361
gene143	6135	123	0.0200488997555	42	0.00684596577017	245	0.039934800326
gene144	6151	80	0.0130060152821	56	0.00910421069745	268	0.0435701511949
gene145	6133	125	0.0203815424751	48	0.00782651231045	261	0.0425566606881
gene146	6108	96	0.0157170923379	30	0.0049115913556	270	0.0442043222004
gene147	6153	108	0.0175524134569	51	0.00828863968796	266	0.0432309442548
gene148	6110	100	0.0163666121113	55	0.00900163666121	252	0.0412438625205
gene149	6147	91	0.014803969416	33	0.00536847242557	255	0.0414836505612
gene150	6140	120	0.0195439739414	39	0.00635179153094	287	0.0467426710098
gene151	6109	96	0.0157145195613	37	0.00605663774759	278	0.0455066295629
gene152	6147	118	0.019196355946	45	0.00732064421669	253	0.0411582885961
gene153	6057	110	0.0181608056794	23	0.00379725936932	253	0.0417698530626
gene154	6176	114	0.0184585492228	44	0.00712435233161	271	0.0438795336788
gene155	6167	108	0.0175125668883	61	0.00989135722393	283	0.0458894113832
gene156	6146	83	0.0135047185161	22	0.00357956394403	260	0.0423039375203
gene157	6101	121	0.0198328142927	37	0.00606457957712	255	0.0417964268153
gene158	6156	113	0.0183560753736	54	0.00877192982456	278	0.045159194282
gene159	6122	109	0.0178046390069	30	0.00490035935969	268	0.0437765436132
gene160	6140	98	0.0159609120521	35	0.0057003257329	243	0.0395765472313
gene161	6164	103	0.0167099286178	47	0.00762491888384	270	0.0438027255029
gene162	6121	146	0.0238523117138	42	0.00686162391766	247	0.0403528835158
gene163	6147	116	0.0188709939808	33	0.00536847242557	269	0.0437611843176
gene164	6113	97	0.015867822673	63	0.0103059054474	252	0.0412236217896
gene165	6142	109	0.017746662325	23	0.00374470856399	256	0.0416802344513
gene166	6107	146	0.0239069919764	31	0.00507614213198	268	0.0438840674636
gene167	6151	116	0.018858722159	54	0.0087790603154	269	0.043732726386
gene168	6134	101	0.016465601565	37	0.00603195304858	278	0.0453211607434
gene169	6077	128	0.0210630245187	34	0.00559486588777	272	0.0447589271022
gene170	6142	76	0.0123738196027	37	0.00602409638554	252	0.041028980788
gene171	6089	108	0.0177369026113	23	0.00377730333388	299	0.0491049433404
gene172	6078	103	0.0169463639355	41	0.00674564001316	250	0.0411319512998
gene173	6131	117	0.0190833469255	51	0.00831838199315	246	0.0401239602023
gene174	6097	112	0.0183696900115	20	0.00328030178776	243	0.0398556667213
gene175	6159	96	0.0155869459328	56	0.00909238512746	273	0.0443253774963
gene176	6166	129	0.0209211806682	43	0.00697372688939	276	0.0447615958482
gene177	6120	109	0.0178104575163	25	0.00408496732026	245	0.0400326797386
gene178	6150	118	0.0191869918699	22	0.00357723577236	255	0.0414634146341
gene179	6074	114	0.0187685215673	29	0.00477444846888	255	0.0419822192954
gene180	6159	125	0.0202955025166	51	0.00828056502679	283	0.0459490176977
gene181	6162	109	0.0176890619929	36	0.00584225900682	284	0.0460889321649
gene182	6153	58	0.00942629611572	40	0.00650089387291	260	0.0422558101739
gene183	6071	102	0.0168011859661	40	0.00658870037885	258	0.0424971174436
gene184	6193	133	0.0214758598418	29	0.00468270628129	257	0.04149846601
gene185	6103	113	0.0185154841881	33	0.0054071767983	261	0.0427658528592
gene186	6118	102	0.0166721150703	45	0.00735534488395	243	0.0397188623733
gene187	6142	127	0.0206773038098	40	0.00651253663302	254	0.0413546076197
gene188	6111	91	0.0148911798396	29	0.00474554082802	260	0.0425462281132
gene189	6110	123	0.0201309328969	31	0.0050736497545	280	0.0458265139116
gene190	6117	86	0.0140591793363	23	0.00376001307831	263	0.0429949321563
gene191	6114	101	0.0165194635263	40	0.00654236179261	274	0.0448151782794
gene192	6111	110	0.0180003272787	52	0.00850924562265	260	0.0425462281132
gene193	6105	116	0.0190008190008	35	0.00573300573301	259	0.0424242424242
gene194	6091	121	0.0198653751437	34	0.00558200623871	260	0.0426859300607
gene195	6145	107	0.0174125305126	32	0.00520748576078	290	0.0471928397071
gene196	6122	91	0.014864423391	26	0.00424697811173	261	0.0426331264293
gene197	6115	151	0.0246933769419	33	0.00539656582175	237	0.038757154538
gene198	6173	160	0.0259193260975	39	0.00631783573627	241	0.0390409849344
gene199	6053	124	0.0204857095655	45	0.00743433008426	225	0.0371716504213
gene200	6119	94	0.0153619872528	32	0.00522961268181	263	0.0429808792286
gene201	6129	92	0.015010605319	21	0.00342633382281	257	0.0419317996411
gene202	6171	135	0.0218765192027	32	0.0051855452925	230	0.0372711067898
gene203	6090	97	0.0159277504105	25	0.00410509031199	284	0.0466338259442
gene204	6128	91	0.0148498694517	60	0.0097911227154	267	0.0435704960836
gene205	6082	121	0.0198947714568	40	0.00657678395265	237	0.0389674449194
gene206	6141	100	0.016283992835	24	0.00390815828041	293	0.0477120990067
gene207	6131	88	0.0143532865764	27	0.00440384929049	263	0.0428967542
gene208	6169	128	0.0207489058194	47	0.00761873885557	257	0.0416599124656
gene209	6210	132	0.0212560386473	30	0.0048309178744	289	0.04653784219
gene210	6044	113	0.0186962276638	67	0.0110853739246	266	0.0440105890139
gene211	6173	109	0.0176575409039	34	0.00550785679572	295	0.0477887574923
gene212	6167	104	0.0168639532998	36	0.00583752229609	244	0.0395654288957
gene213	6167	90	0.0145938057402	32	0.00518890870764	259	0.0419977298524
gene214	6157	106	0.0172161767094	49	0.00795842130908	283	0.045963943479
gene215	6106	123	0.0201441205372	18	0.00294792007861	271	0.0443825745169
gene216	6084	109	0.0179158448389	28	0.00460223537147	260	0.042735042735
gene217	6168	99	0.0160505836576	27	0.00437743190661	275	0.0445849546044
gene218	6168	115	0.01864461738	46	0.00745784695201	244	0.0395590142672
gene219	6164	87	0.0141142115509	38	0.00616482803374	271	0.0439649578196
gene220	6093	82	0.0134580666338	24	0.00393894633186	244	0.0400459543739
gene221	6162	116	0.0188250567997	44	0.00714053878611	250	0.0405712431029
gene222	6134	120	0.0195630909684	27	0.00440169546788	274	0.0446690577111
gene223	6132	83	0.0135355512068	56	0.00913242009132	248	0.0404435746902
gene224	6139	113	0.0184069066623	22	0.00358364554488	250	0.0407232448281
gene225	6119	124	0.020264749142	30	0.0049027618892	260	0.0424906030397
gene226	6110	113	0.0184942716858	35	0.00572831423895	256	0.0418985270049
gene227	6119	103	0.0168328158196	42	0.00686386664488	280	0.0457591109658
gene228	6148	115	0.0187052700065	40	0.00650618087183	255	0.0414769030579
gene229	6193	89	0.0143710641046	30	0.00484417891167	261	0.0421443565316
gene230	6066	125	0.0206066600725	17	0.00280250576986	277	0.0456643587207
gene231	6123	121	0.0197615547934	51	0.00832925036747	263	0.0429528009146
gene232	6138	122	0.0198761811665	61	0.00993809058325	292	0.0475724991854
gene233	6112	111	0.0181609947644	41	0.00670811518325	291	0.0476112565445
gene234	6136	102	0.0166232073012	35	0.00570404172099	225	0.0366688396349
gene235	6128	101	0.0164817232376	37	0.00603785900783	268	0.0437336814621
gene236	6112	105	0.0171793193717	38	0.00621727748691	260	0.0425392670157
gene237	6178	112	0.0181288442862	47	0.00760764001295	260	0.0420848170929
gene238	6136	112	0.0182529335072	62	0.0101043024772	261	0.0425358539765
gene239	6112	94	0.0153795811518	33	0.00539921465969	297	0.0485929319372
gene240	6078	121	0.0199078644291	48	0.00789733464956	237	0.0389930898322
gene241	6109	82	0.0134228187919	34	0.00556555901129	272	0.0445244720904
gene242	6161	93	0.0150949521182	54	0.00876481090732	293	0.0475572147379
gene243	6117	104	0.0170017982671	30	0.00490436488475	256	0.0418505803498
gene244	6118	84	0.0137299771167	23	0.00375939849624	261	0.0426610003269
gene245	6141	106	0.0172610324051	23	0.00374531835206	246	0.0400586223742
gene246	6120	144	0.0235294117647	38	0.0062091503268	286	0.0467320261438
gene247	6169	110	0.0178310909386	24	0.00389041984114	278	0.0450640298266
gene248	6140	125	0.0203583061889	31	0.00504885993485	283	0.0460912052117
gene249	6094	130	0.0213324581556	37	0.00607154578274	233	0.038234328848
gene250	6070	108	0.0177924217463	49	0.00807248764415	239	0.039373970346
gene251	6129	118	0.0192527329091	27	0.00440528634361	252	0.0411160058737
gene252	6148	147	0.023910214704	40	0.00650618087183	262	0.0426154847105
gene253	6134	81	0.0132050864037	40	0.00652103032279	260	0.0423866970981
gene254	6165	117	0.0189781021898	22	0.00356853203569	258	0.0418491484185
gene255	6096	135	0.0221456692913	35	0.00574146981627	279	0.0457677165354
gene256	6118	113	0.0184700882641	32	0.00523046747303	250	0.0408630271331
gene257	6118	109	0.01781627983	37	0.00604772801569	226	0.0369401765283
gene258	6097	105	0.0172215843858	47	0.00770870920125	292	0.0478924061014
gene259	6129	91	0.0148474465655	42	0.00685266764562	260	0.0424212759015
gene260	6124	123	0.0200849118223	34	0.0055519268452	257	0.0419660352711
gene261	6087	98	0.0160998850008	35	0.00574995892886	241	0.0395925743388
gene262	6123	83	0.0135554466765	43	0.00702270129022	263	0.0429528009146
gene263	6204	101	0.0162798194713	31	0.00499677627337	270	0.0435203094778
gene264	6098	124	0.0203345359134	25	0.00409970482125	249	0.0408330600197
gene265	6090	111	0.0182266009852	35	0.00574712643678	282	0.0463054187192
gene266	6191	125	0.020190599257	45	0.00726861573251	280	0.0452269423356
gene267	6157	100	0.016241676141	24	0.00389800227383	300	0.0487250284229
gene268	6180	112	0.0181229773463	17	0.00275080906149	277	0.0448220064725
gene269	6108	129	0.0211198428291	34	0.00556647020301	268	0.0438768827767
gene270	6116	114	0.0186396337475	29	0.00474166121648	248	0.0405493786789
gene271	6137	91	0.0148280919016	46	0.00749551898322	279	0.0454619520939
gene272	6083	134	0.0220286043071	25	0.0041098142364	239	0.0392898241
gene273	6131	88	0.0143532865764	26	0.00424074376121	279	0.0455064426684
gene274	6101	101	0.01655466317	38	0.00622848713326	293	0.0480249139485
gene275	6151	105	0.0170703950577	34	0.00552755649488	266	0.0432450008129
gene276	6091	96	0.0157609587917	25	0.00410441635199	243	0.0398949269414
gene277	6136	117	0.0190677966102	46	0.00749674054759	265	0.0431877444589
gene278	6167	94	0.0152424193287	28	0.00454029511918	276	0.0447543376034
gene279	6115	130	0.0212591986917	23	0.00376124284546	270	0.0441537203598
gene280	6054	113	0.0186653452263	37	0.00611166171127	268	0.0442682523951
gene281	6117	117	0.0191270230505	36	0.0058852378617	251	0.0410331862024
gene282	6177	117	0.0189412336085	37	0.0059899627651	299	0.0484053747774
gene283	6130	136	0.0221859706362	45	0.00734094616639	246	0.0401305057096
gene284	6106	113	0.0185063871602	35	0.00573206681952	259	0.0424172944645
gene285	6156	105	0.0170565302144	23	0.00373619233268	262	0.0425601039636
gene286	6094	114	0.0187069248441	60	0.00984574991795	259	0.0425008204792
gene287	6096	110	0.0180446194226	40	0.00656167979003	255	0.0418307086614
gene288	6128	114	0.0186031331593	37	0.00603785900783	266	0.043407310705
gene289	6141	118	0.0192151115454	34	0.00553655756391	259	0.0421755414428
gene290	6118	103	0.0168355671788	33	0.00539391958156	258	0.0421706440013
gene291	6134	103	0.0167916530812	62	0.0101075970003	248	0.0404303880013
gene292	6058	111	0.0183228788379	36	0.00594255529878	272	0.0448993067019
gene293	6100	118	0.0193442622951	40	0.00655737704918	250	0.0409836065574
gene294	6064	112	0.0184696569921	44	0.00725593667546	252	0.0415567282322
gene295	6117	125	0.0204348536864	43	0.00702958966814	282	0.0461010299166
gene296	6086	120	0.0197173841604	23	0.0037791652974	281	0.0461715412422
gene297	6156	120	0.0194931773879	35	0.00568551007147	254	0.0412605588044
gene298	6114	89	0.0145567549886	36	0.00588812561335	276	0.045142296369
gene299	6204	98	0.0157962604771	38	0.00612508059317	250	0.0402965828498
gene300	6078	84	0.0138203356367	61	0.0100361961171	260	0.0427772293518
gene301	6140	129	0.021009771987	42	0.00684039087948	252	0.0410423452769
gene302	6058	83	0.0137008913833	27	0.00445691647408	260	0.0429184549356
gene303	6182	124	0.0200582335814	27	0.00436751860239	233	0.0376900679392
gene304	6135	112	0.0182559087205	37	0.00603096984515	284	0.0462917685412
gene305	6159	109	0.0176976781945	30	0.00487092060399	284	0.0461113817178
gene306	6177	134	0.0216933786628	34	0.00550429010847	247	0.0399870487292
gene307	6174	97	0.0157110463233	44	0.00712666018788	267	0.0432458697765
gene308	6170	118	0.0191247974068	32	0.00518638573744	265	0.0429497568882
gene309	6068	113	0.0186222808174	35	0.00576796308504	263	0.0433421226104
gene310	6157	103	0.0167289264252	35	0.00568458664934	277	0.0449894429105
gene311	6157	102	0.0165665096638	33	0.00535975312652	273	0.0443397758649
gene312	6082	114	0.018743834265	59	0.00970075633015	276	0.0453798092733
gene313	6088	125	0.0205321944809	29	0.00476346911958	274	0.0450065703022
gene314	6139	113	0.0184069066623	26	0.00423521746213	246	0.0400716729109
gene315	6095	120	0.019688269073	33	0.00541427399508	271	0.0444626743232
gene316	6170	127	0.0205834683955	36	0.00583468395462	243	0.0393841166937
gene317	6114	100	0.0163559044815	19	0.00310762185149	274	0.0448151782794
gene318	6176	120	0.0194300518135	22	0.0035621761658	257	0.0416126943005
gene319	6174	121	0.0195983155167	33	0.00534499514091	258	0.041788143829
gene320	6151	115	0.018696146968	49	0.00796618436027	288	0.0468216550154
gene321	6108	100	0.0163719711853	23	0.00376555337263	259	0.04240340537
gene322	6119	73	0.0119300539304	39	0.00637359045596	249	0.0406929236803
gene323	6129	127	0.0207211616903	28	0.00456844509708	270	0.0440528634361
gene324	6080	108	0.0177631578947	32	0.00526315789474	254	0.0417763157895
gene325	6157	109	0.0177034269937	54	0.00877050511613	239	0.0388176059769
gene326	6113	121	0.0197938818911	40	0.0065434320301	274	0.0448225094062
gene327	6123	119	0.0194349175241	45	0.00734933855953	281	0.0458925363384
gene328	6078	104	0.0171108917407	30	0.00493583415597	274	0.0450806186245
gene329	6171	119	0.0192837465565	32	0.0051855452925	284	0.0460217144709
gene330	6172	101	0.0163642255347	40	0.00648088139987	271	0.0439079714841
gene331	6126	110	0.0179562520405	51	0.00832517140059	274	0.0447273914463
gene332	6069	117	0.0192782995551	33	0.00543746910529	242	0.0398747734388
gene333	6153	94	0.0152771006013	49	0.00796359499431	259	0.0420932878271
gene334	6121	110	0.0179709197843	28	0.00457441594511	288	0.0470511354354
gene335	6111	85	0.0139093438063	32	0.00523645884471	239	0.0391098019964
gene336	6088	125	0.0205321944809	48	0.00788436268068	257	0.0422141918528
gene337	6148	89	0.0144762524398	57	0.00927130774236	268	0.0435914118412
gene338	6093	92	0.0150992942721	34	0.00558017397013	247	0.0405383226654
gene339	6085	101	0.0165981922761	54	0.0088742810189	316	0.0519309778143
gene340	6087	101	0.0165927386233	28	0.00459996714309	311	0.0510924921965
gene341	6140	98	0.0159609120521	34	0.00553745928339	303	0.049348534202
gene342	6164	105	0.0170343932511	25	0.00405580791694	286	0.0463984425698
gene343	6128	92	0.0150130548303	52	0.00848563968668	264	0.0430809399478
gene344	6111	101	0.0165275732286	32	0.00523645884471	256	0.0418916707577
gene345	6188	83	0.0134130575307	43	0.00694893341952	249	0.0402391725921
gene346	6097	116	0.019025750369	26	0.00426439232409	290	0.0475643759226
gene347	6132	129	0.0210371819961	42	0.00684931506849	269	0.0438682322244
gene348	6053	144	0.0237898562696	27	0.00446059805055	277	0.045762431852
gene349	6089	124	0.020364591887	26	0.00426999507308	267	0.043849564789
gene350	6135	104	0.0169519152404	52	0.00847595762021	257	0.041890790546
gene351	6094	127	0.0208401706597	44	0.0072202166065	260	0.0426649163111
gene352	6112	109	0.0178337696335	48	0.00785340314136	249	0.0407395287958
gene353	6105	116	0.0190008190008	43	0.00704340704341	261	0.0427518427518
gene354	6088	105	0.017247043364	40	0.0065703022339	278	0.0456636005256
gene355	6091	96	0.0157609587917	62	0.0101789525529	292	0.0479395829913
gene356	6189	88	0.0142187752464	46	0.00743254160608	228	0.0368395540475
gene357	6150	136	0.0221138211382	39	0.00634146341463	275	0.0447154471545
gene358	6155	81	0.0131600324939	46	0.00747359870024	271	0.0440292445167
gene359	6141	95	0.0154697931933	36	0.00586223742062	271	0.044129620583
gene360	6151	114	0.0185335717769	29	0.00471468053975	256	0.0416192489026
gene361	6075	107	0.0176131687243	29	0.00477366255144	302	0.0497119341564
gene362	6174	111	0.0179786200194	36	0.00583090379009	256	0.0414642047295
gene363	6047	97	0.0160410120721	32	0.00529188027121	248	0.0410120721019
gene364	6169	135	0.0218836116064	44	0.00713243637543	290	0.0470092397471
gene365	6100	101	0.0165573770492	25	0.00409836065574	261	0.0427868852459
gene366	6179	111	0.0179640718563	36	0.0058261854669	263	0.0425635216054
gene367	6143	110	0.0179065603126	30	0.00488360735797	270	0.0439524662217
gene368	6117	89	0.0145496158248	30	0.00490436488475	263	0.0429949321563
gene369	6080	110	0.0180921052632	30	0.00493421052632	266	0.04375
gene370	6097	108	0.0177136296539	46	0.00754469411186	283	0.0464162702969
gene371	6103	102	0.016713091922	44	0.00720956906439	235	0.0385056529576
gene372	6087	90	0.0147856086742	39	0.00640709709216	278	0.0456711023493
gene373	6092	98	0.016086671044	38	0.00623768877216	258	0.0423506237689
gene374	6135	108	0.0176039119804	43	0.00700896495518	256	0.041727791361
gene375	6118	97	0.0158548545276	32	0.00523046747303	261	0.0426610003269
gene376	6115	119	0.0194603434178	52	0.0085036794767	259	0.0423548650859
gene377	6093	119	0.0195306088955	68	0.0111603479403	263	0.0431642868866
gene378	6149	106	0.0172385753781	34	0.00552935436656	264	0.0429338103757
gene379	6113	91	0.0148863078685	35	0.00572550302634	272	0.0444953378047
gene380	6105	108	0.0176904176904	52	0.00851760851761	259	0.0424242424242
